id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
17365,3515.8556,4114.4268,0.47240538,-0.136943,0.094688057,25,0,33,6.7025671,-2.0656029
17366,7982.5625,4113.8006,0.4349536,0.064768575,0.16425631,25,0,7,1.1842563,-0.18361427
17367,1327.8017,4115.5171,0.45734418,0.69813865,0.08088747,25,0,9,1.3250326,-0.3055664
17368,4525.7193,4114.914,0.61343702,0.10762008,-0.058252304,25,0,12,2.3955843,-0.94852867
17369,6273.733,4115.046,0.57081003,0.12499686,-0.058731385,25,0,11,2.1498251,-0.83100782
17370,8102.9288,4114.3951,0.59676702,0.14291285,0.27250648,25,0,10,1.4216508,-0.38198231
17371,2547.7559,4115.937,0.48181749,-0.033548016,0.080494706,25,0,28,4.9365873,-1.7335671
17372,5576.0234,4115.9703,0.55129017,0.051518608,-0.0082103534,25,0,130,25.337303,-3.509401
17373,5675.2135,4115.6643,0.56012231,-0.057787932,0.033617309,25,0,316,59.612652,-4.4383461
17374,6913.4623,4116.186,0.51319022,-0.039702233,-0.0078784857,25,0,47,8.2954063,-2.2970942
17375,8654.6101,4116.3992,0.45332319,-0.10967895,0.41632435,25,0,586,87.292107,-4.8524374
17376,8762.7706,4115.664,0.56811155,0.5879401,0.31224445,25,0,17,2.5333762,-1.0092492
17377,8783.4986,4116.0248,0.35410993,-0.017582534,0.56698398,25,0,8,1.2407081,-0.23417405
17378,8990.4673,4116.2759,0.42361151,-0.01229577,0.61512445,25,0,53,7.4746051,-2.1839706
17379,1664.1329,4116.6484,0.5311081,0.05151232,0.062954419,25,0,19,2.9951329,-1.1910403
17380,3259.4774,4116.4966,0.51276992,0.69631255,0.075479823,25,0,7,1.35908,-0.33311252
17381,4784.9186,4116.9801,0.60940955,-0.16420861,-0.098415954,25,0,11,2.0385168,-0.77328572
17382,5093.8077,4116.4634,0.52647931,-0.0053167287,-0.1005269,25,0,7,1.294914,-0.28060232
17383,6537.1367,4117.1873,0.40079312,0.63827568,0.2017927,25,0,6,1.3229929,-0.3038938
17384,4491.8847,4117.7431,0.584889,-0.27336901,0.054008403,25,0,16,3.1341634,-1.2403041
17385,5349.1348,4118.1151,0.59667517,-0.058956213,0.031446997,25,0,9,1.6757749,-0.56053922
17386,1671.7357,4118.8438,0.44928207,0.40366533,0.31631751,25,0,53,8.3626194,-2.3058558
17387,1812.4084,4118.5372,0.45909702,0.19471003,0.33517396,25,0,58,9.1078176,-2.3985358
17388,4605.6008,4118.8825,0.69885325,0.29773304,-0.16041316,25,0,9,1.6041887,-0.51313862
17389,7225.8449,4119.2008,0.48987496,-0.37677816,0.042564549,25,0,903,156.39305,-5.4855436
17390,7442.2085,4119.026,0.55458649,-0.14726806,0.028465153,25,0,24,4.1522551,-1.5457101
17391,1185.5624,4119.5004,0.26918063,0.94900155,0.80521128,25,0,6,1.0130676,-0.014096068
17392,3520.9602,4119.4009,0.54095215,0.19195493,0.20350234,25,0,183,33.6912,-3.8187912
17393,3804.3146,4120.5388,0.51967572,-0.53788227,0.047377793,25,0,8,1.5159352,-0.45170158
17394,3882.9907,4119.7391,0.51889792,0.37033266,0.19351684,25,0,12,2.3357038,-0.92104444
17395,4558.7885,4119.6791,0.42906,0.5730933,0.35011619,25,0,7,1.4476899,-0.40168885
17396,5009.0993,4119.5144,0.61735081,-0.034472384,-0.15378327,25,0,13,2.2822366,-0.89590165
17397,5945.4251,4119.8735,0.55048556,0.11218641,-0.11081945,25,0,86,16.072248,-3.0151916
17398,1533.3256,4120.4007,0.57753571,0.0053015021,0.28276711,25,0,13,2.1772532,-0.84477237
17399,1572.6622,4121.6455,0.58337799,0.21254988,0.3976327,25,0,12,1.7399409,-0.60133623
17400,2759.7159,4121.1217,0.54941465,0.086338766,-0.013310491,25,0,14,2.5644393,-1.0224811
17401,3034.6415,4120.9875,0.47270126,-0.75272626,0.21778233,25,0,17,2.4678211,-0.98078419
17402,3660.5419,4120.8779,0.61819904,0.17616867,0.021882746,25,0,26,4.7052493,-1.6814566
17403,4533.2766,4121.205,0.5548879,-0.17691875,0.0069425202,25,0,7,1.4470394,-0.40120086
17404,6144.5391,4120.8956,0.48213227,0.2137024,0.11700549,25,0,10,1.8539394,-0.67023884
17405,6179.8728,4121.3456,0.47966176,0.075059213,-0.39091592,25,0,6,1.3581355,-0.33235772
17406,1884.7466,4121.2065,0.29120535,0.17064686,0.47523572,25,0,5,1.0404959,-0.043100904
17407,2431.5462,4122.0794,0.49435398,0.23173319,0.049699601,25,0,7,1.1645423,-0.16538819
17408,3692.7527,4121.6336,0.56739279,0.23059842,0.040760141,25,0,49,8.9715023,-2.3821629
17409,4499.0371,4122.1575,0.54494059,-0.016783973,-0.23981222,25,0,8,1.6680605,-0.55552952
17410,6334.3708,4122.2829,0.48304724,-0.20378931,-0.24975846,25,0,11,2.2581491,-0.88438156
17411,7201.6836,4121.6036,0.51236458,0.14448337,0.23364654,25,0,21,3.3708193,-1.3193387
17412,351.94069,4124.6454,0.52647931,0.015523837,0.65778246,25,0,9,1.294914,-0.28060232
17413,787.82462,4123.2666,0.53558259,0.4864378,0.53682574,25,0,26,3.2812645,-1.2901031
17414,1093.2625,4122.8665,0.57496944,0.42764553,0.53367216,25,0,11,1.5018958,-0.4415995
17415,2376.8628,4122.6905,0.46775786,0.094224416,0.21307552,25,0,15,2.7530086,-1.0995189
17416,4208.4754,4123.126,0.48609849,-0.54169649,-0.89966898,25,0,10,1.4336505,-0.39110822
17417,4561.6249,4122.9528,0.52029003,-0.55460745,-0.30683222,25,0,14,2.5623999,-1.0216173
17418,4905.4288,4122.7461,0.51560836,-0.26735598,-0.07024794,25,0,33,6.6992259,-2.0650616
17419,5162.4465,4122.8153,0.56151776,-0.34477556,0.010581641,25,0,35,6.5562043,-2.0416312
17420,5359.5421,4123.0576,0.53883266,0.14177011,-0.10625013,25,0,6,1.2089943,-0.20606061
17421,8875.2832,4121.9545,0.45923109,-0.38541031,0.4105745,25,0,40,5.8061881,-1.9097278
17422,1298.348,4124.3222,0.38351109,0.082689807,0.45321294,25,0,15,2.6072083,-1.0404393
17423,2136.9998,4123.7531,0.39525912,0.22478239,0.38186423,25,0,9,1.4948322,-0.43648108
17424,2684.6543,4123.8757,0.5031019,-0.11825886,-0.042325309,25,0,941,166.94637,-5.5564424
17425,4227.2492,4123.7516,0.48564877,-0.45406115,-0.16241889,25,0,6,1.0294408,-0.0315034
17426,4466.6194,4123.9147,0.52524682,0.10849993,0.2708477,25,0,7,1.4998562,-0.44012408
17427,4583.8237,4123.6082,0.43171185,0.49604571,0.11771964,25,0,12,2.6319463,-1.0506926
17428,8009.2355,4124.489,0.38767444,-0.082161158,-0.16444059,25,0,5,1.0160519,-0.017289718
17429,2767.26,4125.2933,0.56622681,-0.20044589,0.31456139,25,0,6,1.1505029,-0.15221931
17430,2843.5853,4124.4536,0.4528456,-0.57683539,-0.038159892,25,0,12,2.2080226,-0.86000878
17431,3137.4999,4125.2853,0.4798036,-0.26228744,-0.026711631,25,0,945,172.40063,-5.5913472
17432,3295.1412,4125.407,0.63130666,0.065392591,0.15409645,25,0,8,1.4878565,-0.43140262
17433,7050.8047,4125.1521,0.5454798,-0.039502453,0.084939385,25,0,39,7.2766643,-2.1548308
17434,352.11455,4125.6687,0.59241141,0.43610847,0.67151763,25,0,14,2.0970082,-0.80400034
17435,703.26163,4125.8396,0.5205707,0.39141083,0.68707073,25,0,10,1.2514067,-0.24349616
17436,2163.8171,4126.1229,0.46539672,0.33521059,0.62309461,25,0,9,1.5299747,-0.46171062
17437,3284.5522,4126.1253,0.58252182,-0.053818665,-0.22687763,25,0,11,1.9505576,-0.72539694
17438,3775.1918,4126.5482,0.51209078,-0.25736964,0.054127423,25,0,10,2.0117393,-0.75892923
17439,4188.1932,4125.6586,0.5203524,-0.30264801,0.04202997,25,0,10,1.8342254,-0.65863177
17440,5298.6174,4125.982,0.52474884,-0.58913404,-0.26865636,25,0,6,1.0682181,-0.071649843
17441,6276.1481,4126.2156,0.46870359,0.081001647,0.34573125,25,0,5,1.0020125,-0.0021828389
17442,6805.0879,4126.1882,0.44481381,0.31575459,0.033369872,25,0,7,1.5667124,-0.48747319
17443,7010.6885,4126.3362,0.5169673,-0.38488269,-0.20360261,25,0,5,1.0842973,-0.08787094
17444,4071.1184,4127.2285,0.53493821,0.096037716,0.05597584,25,0,187,36.675484,-3.9109396
17445,5692.6809,4127.2486,0.36815617,-0.46001077,0.3617449,25,0,7,1.5637281,-0.4854031
17446,6088.3495,4127.1778,0.46083191,0.022557728,-0.14260929,25,0,18,3.8135123,-1.4533129
17447,7202.8656,4126.8857,0.56232702,-0.24924482,-0.0048419863,25,0,39,7.1125393,-2.1300617
17448,7364.3093,4127.5936,0.5748912,-0.5810622,-0.20308529,25,0,8,1.2912791,-0.27755029
17449,8266.5602,4127.1116,0.44285253,-0.36025065,-0.029870343,25,0,6,1.060504,-0.063780736
17450,3143.8273,4127.4507,0.54762918,0.12509584,0.12991869,25,0,133,23.542507,-3.4296318
17451,3164.1865,4128.0932,0.39101906,0.52268136,0.25508144,25,0,6,1.3173182,-0.29922673
17452,4367.1574,4127.7976,0.55440659,0.042898551,-0.11499124,25,0,17,3.1425281,-1.2431979
17453,4544.5293,4128.2734,0.53064636,0.37340477,0.029064609,25,0,17,3.1404886,-1.2424931
17454,4810.1176,4127.9233,0.57930873,0.12080342,0.077774075,25,0,25,4.9165163,-1.7291437
17455,5378.409,4128.2489,0.50362998,0.3859823,0.03622994,25,0,22,4.2113972,-1.5610655
17456,6512.6413,4128.5975,0.57186376,-0.61145002,0.093742695,25,0,6,1.1126702,-0.11591613
17457,2821.5593,4128.4222,0.52590636,-0.39658329,-0.020739169,25,0,9,1.6132041,-0.51922331
17458,2900.135,4129.5022,0.46871992,0.43372679,0.48100947,25,0,6,1.2928743,-0.27889079
17459,3778.7373,4129.0857,0.51833849,0.29300958,0.10708078,25,0,8,1.6075295,-0.51539739
17460,4567.1471,4129.1767,0.54846515,0.10477106,0.0051121943,25,0,25,4.9720235,-1.7413329
17461,4761.4809,4128.8635,0.50427176,-0.36354688,-0.24584737,25,0,6,1.2618111,-0.25248589
17462,5175.9003,4129.1383,0.5555816,0.015379312,-0.026908222,25,0,142,27.759373,-3.6085241
17463,5875.6992,4128.764,0.45616747,0.75563657,0.13512937,25,0,6,1.3948731,-0.36133678
17464,6896.3089,4129.414,0.47916187,-0.60819077,-0.18444412,25,0,19,3.572777,-1.3825148
17465,6902.9085,4129.5115,0.64664917,-0.11353674,0.10930251,25,0,10,1.6399817,-0.53709754
17466,1442.9912,4129.8073,0.50645519,0.53748763,0.43208613,25,0,26,3.8289409,-1.4576966
17467,2955.6368,4130.1841,0.53798717,-0.38765219,0.042413518,25,0,20,3.4918814,-1.3576487
17468,3696.859,4129.2711,0.45042192,0.25206167,0.23720798,25,0,10,2.1862688,-0.8492589
17469,4198.8153,4130.5782,0.42440318,-0.27900711,0.47327985,25,0,5,1.0709084,-0.07438084
17470,6157.1517,4130.063,0.4409404,-0.29001057,0.11786555,25,0,5,1.1681772,-0.16877186
17471,6241.7972,4130.1661,0.5850071,0.10127394,-0.27952279,25,0,11,1.9940649,-0.74934824
17472,6645.9371,4130.3574,0.38163502,-0.24028137,0.24557513,25,0,5,1.0321311,-0.034337135
17473,7799.9514,4129.8711,0.50993217,0.18090039,0.067447397,25,0,10,1.6934491,-0.57193039
17474,8144.7358,4129.7007,0.57789155,0.2936832,0.19297311,25,0,12,1.5991647,-0.509733
17475,8214.3025,4129.7999,0.4977111,-0.72629029,0.033810798,25,0,9,1.4610788,-0.41168407
17476,9250.7057,4131.078,0.65055965,-0.33463228,0.34826038,25,0,6,1.0013618,-0.0014776006
17477,1193.8451,4131.7107,0.31686964,0.40561277,0.3341378,25,0,5,1.0518451,-0.054879443
17478,2456.2695,4130.3161,0.50148569,-0.007382859,0.38803135,25,0,12,2.2053323,-0.85868509
17479,3732.0038,4131.1378,0.53593185,0.091152824,0.11132959,25,0,89,17.102339,-3.0826388
17480,4817.2246,4130.4666,0.45470507,-0.46503121,-0.08274469,25,0,5,1.0661784,-0.069574741
17481,5094.8135,4130.9028,0.65839023,-0.25511736,-0.18668619,25,0,7,1.2885889,-0.27528595
17482,6183.9634,4130.4536,0.54091214,0.22660755,0.13707557,25,0,43,8.1503448,-2.27794
17483,8680.5677,4130.8624,0.47963202,0.39407808,0.17504325,25,0,8,1.1371142,-0.13951018
17484,1639.6934,4132.2481,0.50196388,0.37192944,0.31105052,25,0,52,8.0885754,-2.2696801
17485,3169.4615,4131.1293,0.24162871,0.0019918163,0.32919099,25,0,3,1.0658844,-0.069275216
17486,3218.3394,4131.5186,0.58237089,-0.053076413,0.017771088,25,0,19,3.2257576,-1.2715793
17487,3241.7309,4132.2596,0.6490586,0.18751818,0.15044811,25,0,6,1.1203843,-0.12341757
17488,8037.6491,4132.1812,0.59680542,-0.45842049,-0.081661998,25,0,14,2.005414,-0.75551011
17489,9109.4469,4131.9439,0.46305829,-0.12032968,0.78516094,25,0,27,3.5661578,-1.3805014
17490,1089.8699,4132.9372,0.43369455,0.73280895,0.78611943,25,0,106,13.553688,-2.8301437
17491,2985.586,4133.2384,0.55514645,-0.40894753,-0.59327719,25,0,6,1.0097268,-0.010509668
17492,3405.9184,4133.0385,0.54336395,-0.034584887,-0.025079257,25,0,38,7.2492361,-2.1507306
17493,4272.3444,4132.8856,0.54924224,-0.48223656,-0.033876192,25,0,17,3.530659,-1.3696394
17494,4379.926,4132.8992,0.55246623,0.028413406,0.02245694,25,0,275,54.10421,-4.3330776
17495,5195.421,4132.822,0.55462137,-0.21458438,-0.08627359,25,0,81,15.269504,-2.9595623
17496,5564.0995,4132.9925,0.57301085,0.11635169,-0.065866777,25,0,43,8.2490034,-2.2910037
17497,6594.7228,4133.322,0.52453901,-0.13391672,0.13173708,25,0,43,8.1736937,-2.2810459
17498,2874.5041,4133.3171,0.65082932,0.013801636,0.20104615,25,0,6,1.1638918,-0.16478151
17499,3139.0433,4133.2999,0.61381212,-0.083403878,0.10568695,25,0,12,1.925169,-0.71117214
17500,4589.0314,4134.0471,0.6035938,-0.64412135,-0.10427582,25,0,5,1.0541787,-0.057285607
17501,6268.0152,4133.5875,0.54093633,0.10058862,0.086156712,25,0,425,81.555817,-4.7786374
17502,7559.2143,4134.3753,0.54878992,0.072071582,0.011915472,25,0,8,1.4631183,-0.41319862
17503,8054.2356,4134.1228,0.47354246,-0.11471304,-0.026683977,25,0,5,1.0237662,-0.025501925
17504,5185.3947,4135.0706,0.5217497,0.044440262,-0.08182549,25,0,137,26.887999,-3.5738962
17505,6611.1071,4134.9726,0.54278375,-0.11341864,0.01962085,25,0,23,4.4100142,-1.6111
17506,6684.5242,4135.0568,0.52572606,0.089668579,-0.026451693,25,0,63,11.238667,-2.6267871
17507,6969.4745,4134.98,0.50250529,-0.20081411,-0.094914281,25,0,34,6.120193,-1.9669128
17508,7571.7019,4135.4078,0.26918063,-0.75821042,0.15490349,25,0,4,1.0130676,-0.014096068
17509,357.3864,4136.5868,0.31823877,0.46917185,0.72798723,25,0,6,1.4757688,-0.42254581
17510,1883.3079,4135.8763,0.48788105,0.45750621,0.30079364,25,0,65,10.526778,-2.5557387
17511,2212.2631,4135.6749,0.41048372,0.27727228,0.25507979,25,0,9,1.3286674,-0.3085407
17512,2901.8475,4135.7871,0.4966397,0.017798612,0.18732797,25,0,19,3.4775481,-1.3531829
17513,3959.9619,4136.3092,0.52167297,-0.34839743,-0.070100053,25,0,16,3.1073856,-1.2309879
17514,6010.8748,4135.7316,0.53718761,0.10040951,0.02402197,25,0,56,10.998877,-2.6033708
17515,6466.6608,4135.7462,0.52817526,0.060757853,0.0054464294,25,0,9,1.6349577,-0.53376628
17516,126.24945,4136.2651,0.50304126,0.87387633,0.8311978,25,0,10,1.5961804,-0.50770496
17517,1348.0097,4136.9593,0.53176046,0.15819375,0.0075954558,25,0,7,1.2250735,-0.22040533
17518,2083.7494,4137.1974,0.49444079,0.24237294,0.06351856,25,0,59,9.7743101,-2.4752153
17519,3524.3207,4136.8521,0.54757976,0.02433092,0.0086970369,25,0,10,1.9920251,-0.74823704
17520,4028.2111,4136.621,0.53939011,-0.0029073625,-0.0077954223,25,0,22,4.2692375,-1.5758758
17521,1299.1556,4138.0496,0.47286383,0.53318739,0.48374855,25,0,153,21.433828,-3.3277494
17522,3005.2207,4137.975,0.75199532,0.2180535,0.28207629,25,0,7,1.1886297,-0.18761649
17523,3150.7506,4138.0041,0.53798717,-0.12781154,-0.11566271,25,0,18,3.4918814,-1.3576487
17524,3990.0137,4138.1556,0.71613017,-0.10186693,0.21648799,25,0,7,1.0789167,-0.082469757
17525,4874.8519,4138.397,0.53941592,-0.040936969,0.14123358,25,0,9,1.7974877,-0.63666484
17526,6401.0036,4137.6292,0.5384727,0.15580952,0.075995465,25,0,14,2.6446846,-1.0559347
17527,6575.4303,4138.1483,0.53082583,0.011873388,-0.051507806,25,0,27,5.1372437,-1.7768254
17528,7877.1352,4137.7137,0.47942329,-0.16435444,0.10732681,25,0,337,57.101662,-4.3916219
17529,2743.831,4139.4031,0.5384727,0.30047339,0.39151159,25,0,7,1.3223423,-0.30335971
17530,3047.3538,4139.5255,0.47260905,0.3701143,0.29455043,25,0,23,4.4557672,-1.6223062
17531,4190.7645,4138.5412,0.53791088,0.40363157,0.27177175,25,0,8,1.5490381,-0.47515522
17532,5371.0602,4138.5856,0.63905178,0.50831747,0.11989183,25,0,16,2.9870617,-1.1881105
17533,5643.0172,4139.4658,0.45087365,0.10443348,0.0047910191,25,0,8,1.6800603,-0.56331215
17534,7024.5311,4139.0836,0.49869246,-0.11572234,-0.20334371,25,0,24,4.4049897,-1.6098622
17535,7352.1969,4139.3745,0.49762235,0.48412657,0.22347729,25,0,8,1.5526731,-0.47770007
17536,7612.5185,4138.6246,0.47799458,-0.57643104,-0.023247477,25,0,41,6.687583,-2.063173
17537,3228.6655,4140.0428,0.61175389,0.46851248,-0.11713893,25,0,12,2.1792932,-0.84578914
17538,3239.1225,4140.4595,0.39593811,0.047951024,0.033152814,25,0,9,1.9896915,-0.74696436
17539,4244.3215,4140.2763,0.47961235,-0.46049309,-0.18157805,25,0,10,2.0532069,-0.7810818
17540,4431.9668,4140.1192,0.52713561,0.04537398,-0.074126365,25,0,7,1.4082619,-0.37170857
17541,5128.3626,4140.3313,0.56055249,0.32025319,0.016853989,25,0,61,11.459332,-2.6478982
17542,5353.4247,4140.3115,0.43903948,-0.27976128,-0.086934718,25,0,23,4.7964611,-1.7023023
17543,6093.6619,4139.8366,0.53064235,0.67920673,0.15430327,25,0,11,2.2554588,-0.88308726
17544,6831.6984,4140.1226,0.45940194,-0.5692727,-0.21881739,25,0,7,1.6158944,-0.52103246
17545,985.71251,4140.6305,0.50196388,0.27415311,0.23446041,25,0,14,2.0221438,-0.76453011
17546,2841.1241,4140.7277,0.46864764,0.9278571,0.46413685,25,0,6,1.1314394,-0.13407829
17547,3210.4879,4141.0747,0.47008772,-0.13167098,-0.41900678,25,0,9,1.8047574,-0.64104705
17548,3537.7123,4141.0204,0.42857865,0.42158723,0.32421516,25,0,7,1.5553633,-0.47957962
17549,5887.2397,4141.4523,0.51134897,0.36848843,0.11229189,25,0,516,98.807106,-4.9869704
17550,7781.2754,4141.2582,0.49892138,0.12332346,0.14127815,25,0,45,7.2573071,-2.1519387
17551,2582.3953,4142.5703,0.33273217,-0.18220171,0.31081815,25,0,6,1.2293589,-0.22419673
17552,3508.6822,4141.4333,0.51535022,0.74327922,0.21996746,25,0,12,2.351783,-0.92849313
17553,4732.5277,4142.3168,0.56498415,0.083079316,0.025034803,25,0,13,2.2792521,-0.89448089
17554,5778.7179,4142.3612,0.51920405,-0.40202504,-0.031218158,25,0,10,1.9258195,-0.71153896
17555,8397.0133,4142.0552,0.47576804,-0.18650182,0.2527877,25,0,105,16.176262,-3.0221954
17556,2542.9109,4143.3971,0.46245335,0.38434443,0.22577458,25,0,10,1.9983503,-0.75167903
17557,4019.9484,4142.9796,0.38163502,-0.47920522,0.018093136,25,0,4,1.0321311,-0.034337135
17558,4928.0775,4142.7875,0.6392184,-0.081754558,-0.27747795,25,0,10,1.8723521,-0.68096882
17559,6318.4884,4143.1395,0.51949579,0.06371104,-0.096807148,25,0,276,51.501324,-4.279546
17560,7746.3726,4143.4693,0.47140679,0.27669284,0.13573501,25,0,89,14.590486,-2.9101744
17561,8977.9116,4143.1865,0.47071158,0.017165484,0.61117769,25,0,63,8.5612364,-2.3313412
17562,9050.4198,4143.021,0.42419344,-0.025083637,0.63776631,25,0,14,1.9643029,-0.73302114
17563,9402.1792,4142.0428,0.52296942,-0.46001625,0.66756282,25,0,136,18.337374,-3.1583428
17564,3136.5828,4144.2223,0.5250865,0.33562663,0.0024228692,25,0,18,3.3180025,-1.3021918
17565,3931.8725,4143.9268,0.59941455,-0.11408345,-0.1619855,25,0,9,1.8703125,-0.67978541
17566,6404.344,4143.903,0.49774321,0.31457749,-0.16094613,25,0,23,4.2916422,-1.5815588
17567,9208.8514,4143.9453,0.45298902,0.0017600749,0.79716647,25,0,34,4.6153126,-1.6605028
17568,5495.4355,4144.6534,0.45940194,0.1941679,0.10484322,25,0,8,1.6158944,-0.52103246
17569,5675.9495,4145.4252,0.55307617,-0.14036754,0.066307422,25,0,6,1.1230747,-0.12602156
17570,5815.6034,4144.8502,0.51910248,0.15316278,-0.076389622,25,0,89,17.219028,-3.0900216
17571,2458.7548,4145.73,0.41448197,0.36354652,0.31134521,25,0,7,1.2427478,-0.23595749
17572,2782.8837,4145.9743,0.53831493,-0.1924146,0.059533646,25,0,15,2.7580323,-1.1014984
17573,3362.5399,4146.0363,0.54040819,0.068069033,-0.045484317,25,0,40,7.3729882,-2.1691089
17574,3814.6084,4145.9588,0.50427175,0.076926515,-0.0095743801,25,0,23,4.4163389,-1.612656
17575,4286.6399,4145.9993,0.53028271,-0.1119341,-0.11026586,25,0,31,6.1138673,-1.96579
17576,4525.4982,4145.6331,0.58061321,-0.39496875,-0.068438206,25,0,41,7.4886703,-2.1860118
17577,5434.159,4145.8171,0.51070526,-0.0784669,-0.24764449,25,0,11,2.2545142,-0.88263245
17578,6371.8024,4146.1965,0.55821951,0.30425203,0.113717,25,0,17,3.1482027,-1.2451567
17579,7711.0279,4146.0077,0.57523719,-0.31177399,0.045501916,25,0,23,3.7924972,-1.4473132
17580,1787.7807,4146.9544,0.47558577,0.30888247,0.31046388,25,0,251,39.309364,-3.9862401
17581,3348.4013,4146.5766,0.49674245,0.41342667,-0.10669939,25,0,22,4.1782942,-1.5524975
17582,4305.7867,4146.5725,0.55471036,0.24982022,0.077495438,25,0,221,41.73177,-4.051167
17583,4623.5804,4147.0392,0.49542753,-0.19321053,-0.11940242,25,0,45,9.1432533,-2.4027519
17584,8566.2283,4147.0318,0.33857248,-0.23543803,0.12020841,25,0,10,1.6108702,-0.5176514
17585,9010.6287,4146.6143,0.44561111,0.35619318,0.6451406,25,0,7,1.1899309,-0.18880437
17586,1124.551,4147.95,0.49563225,0.4894934,0.52697505,25,0,148,20.9077,-3.3007656
17587,2293.8051,4148.0066,0.45744027,-0.032772098,0.07049728,25,0,16,2.8813405,-1.1489865
17588,7204.2259,4147.8111,0.51463259,-0.22629127,-0.22749079,25,0,13,2.4433773,-0.96997632
17589,8194.1848,4147.5425,0.44474894,-0.24151593,0.23732242,25,0,239,37.129688,-3.9243033
17590,2016.0369,4148.8617,0.48762839,0.43752253,0.41311382,25,0,20,3.2932644,-1.2940665
17591,2953.3429,4148.7759,0.52569706,0.23529837,0.20666862,25,0,13,2.3631322,-0.93372006
17592,3450.6902,4148.6926,0.50650008,-0.42182106,-0.094186372,25,0,37,7.0589843,-2.1218555
17593,3529.0694,4148.5626,0.54757976,-0.081286453,-0.096876436,25,0,10,1.9920251,-0.74823704
17594,3601.1752,4148.5153,0.59941455,-0.33337402,0.19265942,25,0,11,1.8703125,-0.67978541
17595,4276.4377,4149.2932,0.37940779,0.41822273,-0.20051688,25,0,6,1.3975633,-0.36342875
17596,4426.2867,4149.5676,0.60583711,0.45031923,0.071337069,25,0,9,1.8004719,-0.63846587
17597,6002.7871,4149.2591,0.44825965,0.26875919,-0.13819228,25,0,8,1.588466,-0.50244484
17598,6815.8738,4148.8834,0.52923456,0.050510895,0.040174855,25,0,55,10.505762,-2.5535689
17599,2855.7576,4149.6681,0.4368608,-0.035969213,0.13716963,25,0,7,1.4911972,-0.43383772
17600,6097.4563,4149.9641,0.53768958,-0.13282815,-0.1853769,25,0,40,7.6638503,-2.2111175
17601,8801.9886,4150.1027,0.43941883,-0.077260971,0.47341263,25,0,77,11.342975,-2.6368174
17602,1239.0983,4150.6997,0.42009189,0.19166124,0.39002997,25,0,8,1.334342,-0.31316789
17603,1589.5625,4150.6423,0.40464334,-0.40288576,0.23137941,25,0,12,1.9094465,-0.70226872
17604,3910.0723,4150.727,0.6182965,0.26556966,-0.064676827,25,0,13,2.4012589,-0.95109749
17605,4081.4194,4150.842,0.55960207,0.33162364,-0.035909591,25,0,10,2.0033743,-0.75440527
17606,5626.5969,4150.9453,0.44561111,0.14233319,-0.26183342,25,0,5,1.1899309,-0.18880437
17607,6742.5,4150.8438,0.48712312,-0.37189519,-0.024361595,25,0,35,6.2201514,-1.9845024
17608,7094.3318,4151.0824,0.51646973,0.054199886,-0.001668674,25,0,110,19.888157,-3.2464863
17609,7545.1737,4151.7093,0.42108832,0.62336868,0.40831721,25,0,10,1.8348759,-0.65901677
17610,1544.2555,4152.1396,0.52602733,0.57556307,0.40609731,25,0,12,2.044842,-0.77664939
17611,2008.3993,4152.0848,0.4887745,-0.36814284,-0.037807444,25,0,7,1.3638099,-0.33688463
17612,2982.3181,4151.9404,0.49540339,0.16140614,0.033045881,25,0,9,1.7736942,-0.62219684
17613,3579.2325,4152.5807,0.51013922,0.14124003,0.29309599,25,0,12,2.3461084,-0.9258702
17614,4676.4321,4151.8835,0.51250633,-0.18649735,-0.12331598,25,0,30,6.1485658,-1.9719346
17615,4763.4729,4151.6678,0.50913016,-0.074905373,0.048029049,25,0,26,5.0585938,-1.7600745
17616,5449.4412,4151.6502,0.680829,-0.21796584,-0.29970648,25,0,8,1.4463887,-0.40071257
17617,692.15221,4151.5312,0.46870359,0.82086939,0.89533412,25,0,5,1.0020125,-0.0021828389
17618,1041.71,4152.3925,0.41411239,0.68431711,0.63674102,25,0,12,1.8292013,-0.65565378
17619,1102.571,4152.8503,0.36352497,0.81595474,0.25293705,25,0,9,1.5419745,-0.47019301
17620,1485.9408,4153.5529,0.60163771,0.5181033,0.39916323,25,0,6,1.032425,-0.034646329
17621,1492.7686,4153.612,0.46704362,0.26116699,0.59982117,25,0,10,1.4921418,-0.43452527
17622,3648.1615,4153.6219,0.52118411,0.61389697,0.29169787,25,0,17,3.3719144,-1.3196913
17623,3892.4452,4152.7311,0.54722163,-0.072266459,-0.05119683,25,0,44,8.1947966,-2.2838454
17624,4252.3995,4153.0911,0.57564216,-0.049425039,-0.052446038,25,0,15,2.86869,-1.1442091
17625,4802.4375,4153.3381,0.49290724,0.74824363,-0.061471805,25,0,8,1.7519406,-0.60879845
17626,5577.5913,4152.9633,0.51704555,-0.1850795,-0.44838875,25,0,6,1.2892394,-0.27583393
17627,5649.9228,4152.418,0.57640235,0.24956292,0.17827284,25,0,25,4.6784716,-1.67526
17628,6053.4798,4153.246,0.4850832,0.26823947,-0.037872824,25,0,12,2.2799029,-0.89479089
17629,7443.9843,4152.8744,0.53965684,0.085647486,0.038309952,25,0,23,4.042542,-1.5166363
17630,7523.9979,4152.5531,0.5065715,-0.094958849,0.05168579,25,0,62,10.79633,-2.5831904
